company_name,department,occupation,page,rating,date,title,job_title,employment_status,location,recommend,ceo_approval,business_outlook,pros,cons,city,state,region,full_text,supportive_coworkers_and_teamwork_score,overall_job_satisfaction_score,healthy_work-life_balance_score,pride_and_sense_of_purpose_score,compassion_fatigue_from_difficult_clients_or_students_score,frustration_with_management_or_leadership_score,burnout_and_exhaustion_score,high_staff_turnover_and_instability_score,dissatisfaction_with_pay_score,invisible_labor_score,positive_experience_score,job_title_norm,pay_range,min,max,per,num_salaries,asian_rating,black_or_african_american_rating,caregivers_rating,heterosexual_rating,hispanic_or_latinx_rating,indigenous_american_or_alaska_native_rating,lgbtq_rating,men_rating,middle_eastern_rating,non_veterans_rating,not_a_parent_or_caregiver_rating,parents_guardians_rating,people_with_disabilities_rating,people_without_disabilities_rating,transgender_and_or_non_binary_rating,veterans_rating,white_rating,women_rating,n_real_ratings
BJC HealthCare,Healthcare,Nurse,2,4.0,"Oct 6, 2021",Good,Nurse practitioner,"Current employee, less than 1 year","Saint Louis, MO",,,,"Nice people, good managers, I like it.","Tough environment, hard work, big team",,,,"Nice people, good managers, I like it. Tough environment, hard work, big team",0.9693965315818788,0.9809632897377014,0.0028922441415488,0.339424580335617,0.0005150728393346,0.0005234804120846,0.0003430666110944,5.263114508125e-05,0.0004387160879559,-0.1684755051046522,1.9640252457465976,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,2,4.0,"Jul 7, 2021",Good,Nurse practitioner,"Current employee, more than 1 year",,,,,Good experience for an NP,I don't have any cons,,,,Good experience for an NP I don't have any cons,0.7880429625511169,0.9899507761001588,0.604400098323822,0.3709745407104492,0.0112194437533617,0.0017381181241944,0.000330005219439,0.0001561749959364,0.002586796414107,-0.1745021375536453,2.1614139527082443,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,2,1.0,"Oct 6, 2020",Horrible new managemebt,Nurse practitioner,"Current employee, more than 8 years","Saint Louis, MO",negative,negative,negative,Coworkers and that is about it,"Money hungry, not worried about patient care",,,,"Coworkers and that is about it Money hungry, not worried about patient care",0.2539918124675751,0.1612112820148468,0.0636903271079063,0.0001273416855838,0.0092714224010705,0.0018305261619389,0.0117262490093708,0.0056955930776894,0.8659824132919312,0.4553704112331616,0.3836458111836691,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,3,3.0,"Aug 31, 2020",pre op,Nurse practitioner,"Former employee, more than 3 years","Saint Louis, MO",,,,No working on weekends or taking home work,no areas to advance in dept,,,,No working on weekends or taking home work no areas to advance in dept,0.0028333847876638,0.1975101679563522,0.7753375172615051,0.3077532947063446,0.0227174833416938,0.8118841648101807,0.1074262410402298,0.0616751164197921,0.8124356269836426,0.8135851603001356,0.8181189362076111,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
BJC HealthCare,Healthcare,Nurse,3,5.0,"Nov 29, 2019",Great place to work,Nurse practitioner,"Current employee, more than 1 year",,positive,,,"flexible scheduling, good compensation",employee parking garage is a long distance,,,,"flexible scheduling, good compensation employee parking garage is a long distance",0.0273192916065454,0.0953367576003074,0.745755136013031,0.0143767101690173,0.0002331834693904,0.0321962982416152,0.0016378216678276,4.4944510591449216e-05,0.0028521295171231,0.0121710403200268,0.499486326938495,nurse practitioner,$114K - $145K /yr,114000.0,145000.0,yr,42.0,3.7,3.4,3.6,3.5,2.5,3.3187500000000005,3.3,4.0,3.3187500000000005,3.5,3.4,3.3,3.4,3.5,3.0,2.5,3.3,3.2,16.0
Indiana University Health,Healthcare,Nurse,1,5.0,"Apr 21, 2025",Good place to work,Nurse practitioner,"Current employee, less than 1 year","Indianapolis, IN",positive,neutral,neutral,"Pay is fair for COL, interviewing/onboarding was efficient, positive working environment for new grads.",Not any come to mind.,,,,"Pay is fair for COL, interviewing/onboarding was efficient, positive working environment for new grads. Not any come to mind.",0.1245800331234932,0.7624173164367676,0.0170938335359096,0.0068004210479557,9.060125012183562e-05,0.0009418687550351,1.39880612550769e-05,1.6323101590387523e-05,0.0005775282043032,-0.002550411494667,0.8694995738333091,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,1,4.0,"Oct 14, 2024",Good place to work,Nurse practitioner,Current employee,"Indianapolis, IN",,,,Teaching hospitals which help new NPs,Big corporation that someone can feel lost in,,,,Teaching hospitals which help new NPs Big corporation that someone can feel lost in,0.0164209529757499,0.0207215622067451,0.0572129189968109,0.000892513373401,0.2242486178874969,0.8338079452514648,0.2547517120838165,0.4132044315338135,0.0787659138441085,1.0853810641274322,0.0623131214670138,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,1,3.0,"Jan 24, 2024",Nurse Practitioner,Nurse practitioner,"Current employee, more than 3 years","Lafayette, IN",negative,,negative,"Co-workers, multiple locations to work at","low pay, no holiday pay. Demand too high - big business.",,,,"Co-workers, multiple locations to work at low pay, no holiday pay. Demand too high - big business.",0.0093096597120165,0.0182895772159099,0.0005297408788464,0.00138626457192,0.0003944008494727,0.252881109714508,0.4201053380966186,0.9079301357269288,0.9744682908058168,1.48734777457139,0.0265763908682856,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,1,4.0,"Jan 6, 2024","High stress, great learning opportunity",Nurse practitioner,"Current employee, more than 3 years","Indianapolis, IN",positive,negative,positive,"Great learning opportunity. Very busy service line, feel like a valued member of the team. Most of the MDs I work with really value our role.",Work late almost everyday and am salary so it is unpaid OT. A lot of handholding and coddling with some of the MDs I work with.,,,,"Great learning opportunity. Very busy service line, feel like a valued member of the team. Most of the MDs I work with really value our role. Work late almost everyday and am salary so it is unpaid OT. A lot of handholding and coddling with some of the MDs I work with.",0.9953930974006652,0.9593300819396972,0.6475343704223633,0.8441191911697388,0.1139373853802681,0.0024041223805397,0.0202933847904205,0.002945237327367,0.011938196606934,-0.3076693936018273,2.662731483578682,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,1,5.0,"Mar 10, 2023",We see rare and the sickest women cancer patients,Nurse practitioner,Current employee,,,,,1. Variety of patients 2. All the MDs are very nice and are highly recommended. 3. Good support and communication among providers,1. No support administrator 2. Uneven pay,,,,1. Variety of patients 2. All the MDs are very nice and are highly recommended. 3. Good support and communication among providers 1. No support administrator 2. Uneven pay,0.8525121808052063,0.054328367114067,0.0564065314829349,0.00489969458431,0.0004084676329512,0.0005844420520588,4.274231832823716e-05,0.0001048771882778,0.1655212938785553,0.0810045523103326,0.7255905393976718,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,2,5.0,"Mar 6, 2023",Excellent Healthcare Institution,Nurse practitioner,"Current employee, more than 10 years","Cary, IL",positive,positive,positive,"Amazing dedication to not only their patients, but the staff too. Incredible free CEU's end strong leadership support. Actively supports education and career advancement for staff. Competitive salary for Indiana (not so competitive compared to Illinois). An employer that really believes and demonstrates their mission statement. Excellent perks and benefits (assuming you reside in INDIANA). I have never felt this supported by any Illinois institution.",Haven't come across any in all my years!,,,,"Amazing dedication to not only their patients, but the staff too. Incredible free CEU's end strong leadership support. Actively supports education and career advancement for staff. Competitive salary for Indiana (not so competitive compared to Illinois). An employer that really believes and demonstrates their mission statement. Excellent perks and benefits (assuming you reside in INDIANA). I have never felt this supported by any Illinois institution. Haven't come across any in all my years!",0.9921388030052184,0.9260106682777404,0.8864026069641113,0.9956279397010804,0.0040983092039823,0.0048673963174223,0.0006085955537855,0.0015882714651525,0.0111515959724783,-0.4853280105162412,2.8600370287895203,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,2,3.0,"Feb 14, 2023",10 year employee,Nurse practitioner,"Current employee, more than 8 years","Indianapolis, IN",,,,"Able to participate in research, well respected company","Opinion doesn’t seem to be heard, not competitively paid",,,,"Able to participate in research, well respected company Opinion doesn’t seem to be heard, not competitively paid",0.0028056765440851,0.0239245481789112,0.0090668946504592,0.012406094931066,0.0067248283885419,0.737154483795166,0.0186143089085817,0.0808031931519508,0.9606800079345704,0.9067737251752988,0.0398668241105042,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,2,3.0,"May 22, 2022",Cares more about the bottom dollar,Nurse practitioner,"Current employee, more than 1 year","Carmel, IN",,,,Great healthcare system for patients.,Not loyal to their employees.,,,,Great healthcare system for patients. Not loyal to their employees.,0.0010259803384542,0.1160723939538002,0.0005853241309523,0.0095182266086339,0.0050304173491895,0.9676579236984252,0.1045885533094406,0.9968478083610536,0.5552306175231934,1.3634704278083518,0.1242732112295925,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,2,3.0,"May 11, 2022",Pretty Good,Nurse practitioner,Current employee,"Indianapolis, IN",,,,Caring coworkers and advanced and leading edge care,Pay scale is sub par- no development ladder to supplement pay scale- hard to make progress and changes in department due to excessive administrative hurdles and administration and hierarchy is confusing,,,,Caring coworkers and advanced and leading edge care Pay scale is sub par- no development ladder to supplement pay scale- hard to make progress and changes in department due to excessive administrative hurdles and administration and hierarchy is confusing,0.9797574281692504,0.2945519089698791,0.0030828809831291,0.1767997443675995,0.0013366019120439,0.8996865153312683,0.0041583692654967,0.6473171710968018,0.9793236255645752,1.1799246045120526,1.1635112288640812,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,2,5.0,"Apr 23, 2022",FNP IU Health,Nurse practitioner,"Current employee, more than 10 years",,positive,neutral,positive,Excellent coworkers. High acuity of patients is challenging.,Rotating shifts can be exhausting at times and is difficult for some employees.,,,,Excellent coworkers. High acuity of patients is challenging. Rotating shifts can be exhausting at times and is difficult for some employees.,0.4265819489955902,0.057956974953413,0.0082970773801207,0.1751067042350769,0.1130826994776725,0.0010227888124063,0.102861076593399,0.3064696192741394,0.0005233124829828,0.2541276093688793,0.5133720035664737,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,3,5.0,"Apr 7, 2022",Good benefits,Nurse practitioner,"Former employee, more than 1 year",,positive,positive,positive,Well respected company and not too metrics focused,Low pay for local area,,,,Well respected company and not too metrics focused Low pay for local area,0.4258887469768524,0.0099181663244962,0.3127132356166839,0.2011080533266067,0.002217638073489,0.0289352145045995,0.0016648627351969,0.0024785446003079,0.9752023816108704,0.4060821349848993,0.6365223843604326,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,3,2.0,"Mar 22, 2022",High volume caseload,Nurse practitioner,Current employee,,,,,University town location desirable and convenient,Chronic understaffing for all providers,,,,University town location desirable and convenient Chronic understaffing for all providers,8.407545828958973e-05,0.0033197500742971,0.0013282177969813,0.0016114512691274,0.0315216481685638,0.814078688621521,0.9068662524223328,0.979292631149292,0.9326178431510924,2.2926963443751447,0.0052555040183506,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,3,4.0,"Mar 20, 2022",Love my job,Nurse practitioner,Current employee,"Muncie, IN",,,,Wonderful staff. They truly care about patients.,Takes a while to get changes to go through since part of large organization,,,,Wonderful staff. They truly care about patients. Takes a while to get changes to go through since part of large organization,0.98421972990036,0.389855682849884,0.1383460909128189,0.9335081577301024,0.0019341037841513,0.0044279480352997,6.624858360737562e-05,0.0003724355483427,0.0033684514928609,-0.4611528349050786,1.8973246440291405,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,3,4.0,"May 19, 2021",4 Stars,Nurse practitioner,Current employee,"Indianapolis, IN",,,,"Encouraging, Great Physicians to Work Under",Overly concerned with check lists and paper driven care at times,,,,"Encouraging, Great Physicians to Work Under Overly concerned with check lists and paper driven care at times",0.7741703987121582,0.3176541626453399,0.008239003829658,0.3304822742938995,0.0029776361770927,0.0540422946214675,0.0095505444332957,0.0062351603992283,0.0013270633062347,-0.1226551064173691,1.1502631693147125,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,3,5.0,"Nov 11, 2020",.....,Nurse practitioner,Current employee,"Tipton, IN",,,,"Knowledgeable, high quality, great staff",I don’t have any negative comments,,,,"Knowledgeable, high quality, great staff I don’t have any negative comments",0.9865862131118774,0.9915163516998292,0.7800787687301636,0.2947846055030823,0.0038342543411999,0.0002589046780485,2.5871191610349346e-05,1.3558579667005688e-05,0.0008942984859459,-0.1439073599322,2.3425838500261307,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
Indiana University Health,Healthcare,Nurse,4,4.0,"Jan 19, 2016",Great Experience,Nurse practitioner,"Former employee, more than 1 year","Bloomington, IN",positive,,positive,"I worked for the Southern Indiana Physicians division of IU Health System and had an excellent experience regarding my direct supervisors. She was approachable, accessible, and responsive to my concerns. I was paid well and felt valued and respected.","As with any big corporations, there were sometimes some issues with policies, but overall no major cons.",,,,"I worked for the Southern Indiana Physicians division of IU Health System and had an excellent experience regarding my direct supervisors. She was approachable, accessible, and responsive to my concerns. I was paid well and felt valued and respected. As with any big corporations, there were sometimes some issues with policies, but overall no major cons.",0.9199219346046448,0.9394273161888124,0.3703732490539551,0.4261025786399841,0.0727313309907913,0.3583202958106994,0.0291294585913419,0.0657689645886421,0.0147035466507077,0.090023071039468,2.134132325649261,nurse practitioner,$120K - $157K /yr,120000.0,157000.0,yr,58.0,4.0,3.6,3.0,3.5,3.3,4.0,3.0,3.4,3.43125,3.4,3.4,3.4,2.9,3.5,3.4,3.7,3.43125,3.4,16.0
